price,area,location
2300000,,Ebotse Golf Estate
,,
775000,,Tlamatlama
,,
1200000,,Sandton Central
,,
3200000,,Three Rivers
,,
6150000,,Kempton Park Ext 4
,,
835000,,Three Rivers
,,
1450000,,Evaton West
,,
1550000,,Witpoortjie
,,
640000,,Soshanguve South Ext 3
,,
685000,,Chief A. Luthuli Park
,,
2200000,,Sky City
,,
995000,,Vanderbijlpark SE 4
,,
9950000,,Vereeniging Central
,,
850000,,Soshanguve GG
,,
872120,,Bloubosrand
,,
1275000,,La Como Lifestyle Estate
,,
1890000,,Protea Glen
,,
1795000,,Sydenham
,,
980000,,Edenvale Central
,,
3500000,,Clayville
,,
1711713,,North Riding
,,
760000,,Highveld
,,
4500000,,Franklin Roosevelt Park
,,
1200000,,Meyerspark
,,
1150000,,Lyttelton Manor
,,
2999000,,Jukskei Park
,,
1600000,,Primrose Hill
,,
750000,,Waterkloof
,,
2840000,,Bryanston
,,
949500,,Cyrildene
,,
872000,,Wierda Park
,,
1595000,,Randpoort
,,
2600000,,Erasmia
,,
1650000,,Kibler Park
,,
790000,,Lewisham
,,
1300000,,Winternest
,,
6500000,,Actonville
,,
1950000,,Linksfield
,,
750000,,Klerksoord
,,
3600000,,Soshanguve GG
,,
830000,,Monument Park
,,
815000,,Hyde Park
,,
2299000,,Aquavista Mountain Estate
,,
380000,,The Hills Game Reserve Estate
,,
1585000,,Philip Nel Park
,,
1021575,,Reservoir Ridge
,,
1545000,,Crystal Park
,,
550000,,Elsburg
,,
2390000,,Roseville
,,
3499000,,Kyalami Glen Estate
,,
1880000,,Three Rivers
,,
630000,,Risiville
,,
750000,,Atlasville
,,
6500000,,Selection Park
,,
2350000,,Lotus Gardens
,,
950000,,Harmelia
,,
2750000,,Bedford Gardens
,,
2200000,,The Orchards
,,
3600000,,Castleview
,,
1974000,,Etwatwa
,,
3300000,,Hammanskraal
,,
1749000,,Rant En Dal
,,
39500000,,Kyalami Hills
,,
840000,,Nellmapius
,,
715000,,Bryanston
,,
1200000,,Impala Park
,,
3500000,,Lambton
,,
2900000,,Glen Austin AH
,,
1948475,,Bedfordview
,,
18500000,,Albertsdal
,,
600000,,Bryanston
,,
1995000,,Lotus Gardens
,,
715000,,Johannesburg Central
,,
3499999,,Atteridgeville
,,
3750000,,Arcadia
,,
1400000,,Edenvale Central
,,
4490000,,Peacehaven
,,
1998000,,Pretoria North
,,
510000,,Heuweloord
,,
1636150,,Salfin
,,
1994900,,Silverton
,,
3900000,,Kyalami AH
,,
3499000,,Waterfall View
,,
1599000,,Riverlea
,,
420000,,Atholl
,,
1195000,,Diepsloot
,,
840000,,Randjesfontein AH
,,
8900000,,Pretoria North
,,
1595000,,Parkrand
,,
799000,,Geduld Ext 1
,,
2250000,,Essexwold
,,
739000,,Midstream Heights
,,
1450000,,Arcon Park
,,
2299000,,Irene
,,
13900000,,Crown Gardens
,,
850000,,Rooihuiskraal North
,,
1840000,,Savannah Country Estate
,,
6095000,,Vanderbijlpark CE 4
,,
3790000,,Westonaria
,,
4250000,,Palm Ridge
,,
1595000,,Fourways Gardens
,,
1950000,,Sandown
,,
350000,,Brackendowns
,,
620000,,Crystal Park
,,
3100000,,Boardwalk Manor
,,
825737,,Albertsdal
,,
1900000,,Vanderbijlpark SE 7
,,
2890000,,Olievenhoutbosch
,,
880000,,Ruimsig Country Estate
,,
2100000,,Palm Ridge
,,
3850000,,Sagewood
,,
1999000,,Willow Acres
,,
1500000,,Leopard's Rest Security Estate
,,
1995000,,Three Rivers
,,
610000,,Kameelfontein
,,
1500000,,Thatchfield Estate
,,
1600000,,Karenpark
,,
1409563,,Verwoerdpark
,,
2117000,,Vanderbijlpark SE 1
,,
2850000,,Kwaggasrand
,,
2530000,,Silver Lakes Golf Estate
,,
4599000,,Serengeti Lifestyle Estate
,,
850000,,Kirkney
,,
340000,,Fourways Gardens
,,
1180000,,Midstream Heights
,,
2690000,,Theresapark
,,
1799000,,Van Dyk Park
,,
1300000,,Masada
,,
1650000,,Marais Steyn Park
,,
500000,,Knopjeslaagte AH
,,
900000,,Vereeniging Central
,,
2499000,,Murrayfield
,,
1565000,,Dawn Park
,,
1090000,,Dalpark Proper
,,
7660000,,Cosmo City
,,
3499900,,Thatchfield Estate
,,
2498000,,Fourways Gardens
,,
800000,,North Riding
,,
3200000,,Lenasia South
,,
1395000,,Laudium Ext 1
,,
1899000,,Northcliff
,,
2345000,,Zambezi Country Estate
,,
8900000,,Claremont
,,
1011500,,Florida Lake
,,
835000,,Lenasia South
,,
380000,,Soshanguve GG
,,
650000,,Kempton Park Ext 3
,,
1265000,,Mindalore
,,
650000,,Helderfontein Estate
,,
9800000,,Roodebult
,,
1290000,,Moreleta Park
,,
850000,,Oak Tree
,,
950000,,Bedworth Park
,,
1200000,,Meyerton Central
,,
2850000,,Sinoville
,,
781715,,Dawn Park
,,
1999000,,Zakariyya Park
,,
1636150,,Magalieskruin
,,
679000,,Newlands
,,
950000,,Newlands
,,
3900000,,Alrode South
,,
2687500,,Atteridgeville
,,
6495000,,River Club
,,
1190000,,Rietondale
,,
260000,,Kaalfontein
,,
850000,,Monavoni AH
,,
699000,,Kempton Park Central
,,
1790000,,Hesteapark
,,
700000,,Inanda
,,
780000,,Van Dyk Park
,,
2200000,,Tsakane
,,
2350000,,Montana
,,
2695000,,Vaal Marina
,,
800000,,Sydenham
,,
2190000,,Eldo Glen
,,
1615000,,Bedfordview
,,
950000,,Olympus AH
,,
907952,,Etwatwa
,,
846000,,Orange Grove
,,
3250000,,Kenmare
,,
830000,,Greenhills
,,
3550000,,Jan Niemand Park
,,
2990000,,Jukskei Park
,,
695000,,Serengeti Lifestyle Estate
,,
650000,,Sundowner
,,
699000,,Eldo Park
,,
828000,,Rietvallei
,,
5800000,,Vosloorus Ext 2
,,
970000,,Eastleigh Ridge
,,
2599999,,Homes Haven
,,
2100000,,Selcourt
,,
708000,,Waverley
,,
1600000,,Brakpan North
,,
1190000,,Steyn City
,,
790000,,Pretoria Gardens
,,
905450,,Lotus Gardens
,,
3450000,,Geduld Ext 1
,,
2240000,,Bester
,,
11900000,,Bryanston
,,
1699000,,Birchleigh North
,,
2995000,,Bryanston
,,
1550000,,Knoppieslaagte
,,
2350000,,Lenasia South
,,
975000,,Parkhurst
,,
1500000,,Linden
,,
1890000,,New Modder
,,
460000,,The Orchards
,,
10450000,,Three Rivers East
,,
3495000,,Craighall
,,
899000,,Tiegerpoort AH
,,
2395000,,Vanderbijlpark SE 3
,,
1584000,,Steyn City
,,
560000,,Beverley Hills
,,
3999000,,Morningside
,,
9999000,,Kibler Park
,,
650000,,Waverley
,,
2499000,,Hurlingham
,,
3650000,,Glenhazel
,,
200000,,Bryanston
,,
1995000,,Lenasia South
,,
2150000,,Mondeor
,,
6300000,,Albertsdal
,,
799000,,Kensington B
,,
5399000,,South Hills
,,
3999999,,Vanderbijlpark Central
,,
3295000,,Amandasig
,,
1025000,,Oberholzer
,,
789000,,Three Rivers East
,,
1290000,,Highlands North
,,
3300000,,Roodekop
,,
795000,,Kwenele
,,
5900000,,Blue Hills AH
,,
1699000,,Primrose
,,
2830000,,Glen Marais
,,
0,,Willaway
,,
1199000,,Ruimsig
,,
5999999,,Mayfair West
,,
699000,,Helderwyk
,,
700000,,Hammanskraal
,,
2050000,,Wentworth Park
,,
6550000,,West Park
,,
2500000,,Auckland Park
,,
764612,,Selcourt
,,
3650000,,Benoni Central
,,
868000,,Bedworth Park
,,
7495000,,Brixton
,,
2082000,,Dorandia
,,
8900000,,Sonneveld
,,
4500000,,Helderwyk
,,
2650000,,Selcourt
,,
750000,,Norton Home Estate
,,
3090000,,Parkdene
,,
1195000,,Beyers Park
,,
1850000,,Fochville
,,
7200000,,Tembisa Central
,,
1400000,,Steyn City
,,
818000,,La Como Lifestyle Estate
,,
1400000,,Eye Of Africa Estate
,,
699000,,Winterveldt
,,
1430000,,Philip Nel Park
,,
4800000,,Dan Pienaarville
,,
799000,,De Deur
,,
7950000,,Falcon Ridge
,,
2740000,,Sebokeng Zone 3
,,
3999000,,Montana
,,
1045000,,Masada
,,
1840000,,Groblerpark
,,
870000,,Van Riebeeck Park
,,
4300000,,Savanna City
,,
1021575,,Three Rivers Proper
,,
2720000,,Arcon Park
,,
1690000,,Melrose Estate
,,
4950000,,Leeuhof
,,
790000,,Morula View
,,
2548000,,Northcliff
,,
5500000,,Rens Town
,,
400000,,Die Hoewes
,,
399000,,Midstream Ridge Estate
,,
2295000,,Ridgeway
,,
600000,,Mnandi
,,
660000,,Sky City
,,
950000,,Mackenzie Park
,,
1160000,,Florida North
,,
3395000,,Mabopane  Unit M
,,
500000,,Essexwold
,,
3699000,,Linksfield Ridge
,,
870000,,Randburg Central
,,
1920000,,Bryanston
,,
1280000,,Dainfern Golf Estate
,,
5950000,,Waterfall Country Estate
,,
2825000,,Kensington
,,
1250000,,Six Fountains Residential Estate
,,
1610000,,Erasmia
,,
690000,,Pretoria West
,,
2750000,,Jeppestown
,,
730000,,Mamelodi East
,,
794000,,Douglasdale
,,
995000,,Palm Ridge
,,
1595000,,Mabopane  Unit B
,,
3950000,,Parkwood
,,
780000,,Kungwini Country Estate
,,
750000,,Rietfontein SH
,,
2900000,,Kensington
,,
1100000,,Kungwini Country Estate
,,
998000,,Suideroord
,,
3950000,,Greenstone Hill
,,
1795000,,Parkhurst
,,
1195000,,Three Rivers East
,,
1240000,,Discovery
,,
900000,,Robertsham
,,
1350000,,Homelake
,,
3250000,,Lonehill
,,
4990000,,Lenasia Ext 13
,,
4500000,,Soshanguve East Ext 4
,,
2150000,,Sandton Central
,,
6000000,,Soshanguve L
,,
660000,,The Orchards
,,
2600000,,Mantevrede
,,
2450000,,Modder East
,,
900000,,Northcliff
,,
5850000,,Blue Valley Golf Estate
,,
4599000,,Clayville
,,
5990000,,Mantevrede
,,
700000,,Dainfern Golf Estate
,,
2800000,,Crosby
,,
1890000,,Nellmapius
,,
5200000,,Oakdene
,,
645950,,Leopard's Rest Security Estate
,,
1700000,,Marlbank
,,
2000000,,Risidale
,,
2200000,,Midstream Heights
,,
1440000,,Parkrand
,,
0,,Blignautsrus AH
,,
2450000,,Clarina
,,
650000,,Vanderbijlpark SE 8
,,
910000,,Savannah Country Estate
,,
1700000,,Aquavista Mountain Estate
,,
3300000,,Gezina
,,
760000,,Vanderbijlpark SE 7
,,
3450000,,Weltevreden Park
,,
12000000,,Vosloorus
,,
15000000,,Bryanston East
,,
1000000,,Equestria
,,
650000,,Atholhurst
,,
3356000,,Observatory
,,
1250000,,Lyndhurst
,,
3200000,,Mondeor
,,
2290000,,Ormonde
,,
1750000,,Irene
,,
2580000,,Delville
,,
2250000,,West Park
,,
1975000,,Thatch Hill Estate
,,
1999999,,Montana
,,
0,,Heatherview
,,
14000000,,Vanderbijlpark CE 2
,,
1270000,,Northcliff
,,
2790000,,Soshanguve VV
,,
14500000,,Soshanguve VV
,,
5250000,,Mamelodi
,,
2199000,,Soshanguve T
,,
650000,,Salfin
,,
1750000,,President Park
,,
1290000,,Beyers Park
,,
3300000,,Parkhurst
,,
500000,,Reigerpark
,,
3200000,,Randgate
,,
6700000,,Carletonville Central
,,
2590000,,Cedar Creek
,,
6000000,,Raslouw
,,
1450000,,Atholl
,,
1995000,,Vanderbijlpark CE 3
,,
835000,,Randgate
,,
1140000,,Phake
,,
3950000,,Greenhills
,,
1695000,,Bryanston
,,
1750000,,Broadacres
,,
950000,,Wonderboom AH
,,
1340000,,Monument Park
,,
14990000,,Rewlatch
,,
1250000,,Birch Acres
,,
4499000,,Klippoortje
,,
1350000,,Ferndale
,,
6500000,,Bergbron
,,
650000,,Quellerina
,,
849995,,Berario
,,
599000,,Randfontein Central
,,
5699000,,Witfield
,,
255000,,Soshanguve DD
,,
400000,,Vorna Valley
,,
995000,,Selcourt
,,
295000,,Montana Park
,,
755000,,Sky City
,,
4499000,,Mashimong
,,
1200000,,Soshanguve FF
,,
5950000,,Glenanda
,,
3385000,,Casseldale
,,
4350000,,Parktown North
,,
2800000,,Sky City
,,
883000,,The Orchards
,,
1175000,,Clubview
,,
1190000,,Ashlea Gardens
,,
960000,,Bronkhorstbaai
,,
3300000,,Blairgowrie
,,
540000,,Blairgowrie
,,
1260000,,Willow Acres
,,
3259000,,Tsakane
,,
680000,,Bryanston
,,
2450000,,Boksburg Central
,,
13950000,,Halfway House
,,
1149000,,Windmill Park
,,
913750,,Garsfontein
,,
1102175,,Knoppieslaagte
,,
1650000,,Vosloorus
,,
880000,,Mohlakeng
,,
822083,,Arcon Park
,,
4900000,,Fourways Gardens
,,
1995000,,River Club
,,
1550000,,Six Fountains Residential Estate
,,
2095000,,Salfin
,,
1699000,,Waterfall Country Estate
,,
2680000,,Soshanguve LL
,,
1600000,,Norkem Park
,,
6900000,,Cornwall Hill
,,
220000,,Winternest
,,
1050000,,Bedfordview
,,
4300000,,Zwavelpoort AH
,,
2590000,,Pomona
,,
1164000,,Robertsham
,,
2650000,,Geluksdal
,,
5650000,,Selection Park
,,
2350000,,Mondeor
,,
905000,,Six Fountains
,,
950000,,Eikenhof
,,
600000,,Reigerpark
,,
2690000,,Protea Glen
,,
595000,,Katlehong South
,,
1945000,,Riverlea
,,
2200000,,Gallo Manor
,,
521000,,Weltevreden Park
,,
735000,,Winchester Hills
,,
1970000,,Riverside View
,,
1290000,,Three Rivers East
,,
1350000,,Orchards
,,
400000,,Morningside Manor
,,
841337,,Bedfordview
,,
1195000,,Boksburg South
,,
6999000,,Sharonlea
,,
2499000,,Parkview
,,
950000,,Windmill Park
,,
755000,,The Orchards
,,
3900000,,Vanderbijlpark CW 3
,,
1995000,,Mondeor
,,
2700000,,Garsfontein
,,
2800000,,The Orchards
,,
1900000,,Noordheuwel
,,
4850000,,North Riding
,,
338000,,Vaal Marina
,,
580000,,Evaton West
,,
1012000,,Meyerton Central
,,
652000,,Springs Central
,,
2350000,,Randgate
,,
3550000,,Bryanston
,,
3300000,,Summerset
,,
1890000,,Rietvalleirand
,,
1190000,,Rosslyn
,,
861000,,Chartwell
,,
1650000,,Overkruin
,,
650000,,Diepkloof Zone 4
,,
5400000,,Hesteapark
,,
603000,,Dersley
,,
2300000,,Verwoerdpark
,,
2350000,,Mindalore
,,
5390000,,Dainfern Valley Estate
,,
3000000,,Glenvista
,,
870000,,Buurendal
,,
1690000,,Midstream Estate
,,
3499000,,Soshanguve VV
,,
4500000,,Rietvallei
,,
1099995,,Riverspray Lifestyle Estate
,,
4590000,,Wilro Park
,,
3150000,,Kaalfontein
,,
1495000,,Zwartkop
,,
1700000,,Sinoville
,,
1550000,,Mamelodi East
,,
2450000,,Duncanville
,,
1880000,,Sandton Central
,,
1330000,,Dalpark
,,
550000,,Parkdene
,,
2499000,,Fochville
,,
1057000,,Meyersdal Eco Estate
,,
12000000,,Turffontein
,,
1349000,,Bartlett
,,
3200000,,Eden Glen
,,
1680000,,Brenthurst
,,
1379000,,Alberante
,,
3150000,,Hurlingham Manor
,,
4900000,,Rivonia
,,
1305000,,Kempton Park Central
,,
1100000,,Alberton North
,,
850000,,Sunninghill
,,
840000,,Glen Austin AH
,,
806470,,Sunward Park
,,
1120000,,Craigavon
,,
4500000,,Modderbee
,,
3750000,,Dersley
,,
1049000,,Sable Hills
,,
1270000,,Zwartkop
,,
920000,,Eersterust
,,
1749000,,Brenthurst
,,
950000,,Naturena
,,
1175000,,Vanderbijlpark SE 6
,,
1390000,,Germiston South
,,
1195000,,Riversdale
,,
2500000,,Midstream Ridge Estate
,,
7980000,,Ruimsig
,,
1750000,,De Wetshof
,,
3900000,,Amandasig
,,
1850000,,Alliance
,,
1800000,,Vanderbijlpark SE
,,
1800000,,Bram Fischerville
,,
4500000,,South Crest
,,
550000,,Newmark Estate
,,
17500000,,Lyttelton Manor
,,
550000,,Crystal Park
,,
1550000,,Birch Acres
,,
729000,,Strubensvallei
,,
1400000,,Groblerpark
,,
4900000,,Regents Park
,,
2099000,,Carlswald
,,
2599999,,Villieria
,,
685000,,Olievenhoutbosch
,,
2600000,,Hyde Park
,,
2490000,,Riverlea
,,
1899000,,Kibler Park
,,
1880000,,Eden Glen
,,
990000,,Annlin
,,
2250000,,Fairland
,,
1549000,,Vosloorus
,,
5999000,,Glenvarloch
,,
2300000,,Soshanguve AA
,,
720000,,Six Fountains
,,
2800000,,Weltevreden AH
,,
783000,,New Redruth
,,
6475000,,Carlswald
,,
1150000,,Kengies
,,
3850000,,Savanna City
,,
1650000,,Lotus Gardens
,,
699000,,Zwartkop Golf Estate
,,
3688800,,Rynfield
,,
2130000,,Evaton West
,,
1050000,,Halfway Gardens
,,
820000,,Lotus Gardens
,,
999999,,Diepkloof Zone 1
,,
1630000,,Bedfordview
,,
11800000,,Fochville
,,
3695000,,Riverlea
,,
1050000,,Fourways Gardens
,,
1999000,,Helikonpark
,,
1725000,,Eden Glen
,,
15995000,,West Park
,,
510000,,Southdowns Estate
,,
1079000,,Croydon
,,
950000,,Rosettenville
,,
1450000,,Brakpan North
,,
245000,,Drieziek
,,
1350000,,Powerville
,,
2295000,,Eden Park
,,
550000,,Bezuidenhout Valley
,,
700000,,Parkhurst
,,
839000,,Protea Glen
,,
690000,,Eldoraigne
,,
998000,,Fleurhof
,,
1370000,,Ebony Park
,,
500000,,West Park
,,
3150000,,Carlswald North Estate
,,
1550000,,Rembrandt Park
,,
970000,,Protea Glen
,,
1375000,,Andeon
,,
799000,,Amandasig
,,
1790000,,Spruit View
,,
450000,,Vanderbijlpark Central
,,
2850000,,Craighall
,,
980000,,Morningside
,,
950000,,Mulbarton
,,
4420000,,Steyn City
,,
600000,,Lenasia
,,
905000,,Elsburg
,,
6999000,,Witpoortjie
,,
6200000,,Faerie Glen
,,
1895000,,Rensburg
,,
2968000,,Silver Lakes
,,
9299000,,Mayberry Park
,,
1995000,,Eden Glen
,,
1570000,,Montana
,,
650000,,Meyersig Lifestyle Estate
,,
2190000,,Garsfontein
,,
8500000,,Brooklyn
,,
1350000,,Bashewa AH
,,
3500000,,Heuweloord
,,
430000,,Zwavelpoort AH
,,
2300000,,Ruimsig Country Estate
,,
680000,,Blue Valley Golf Estate
,,
8750000,,Wilro Park
,,
599999,,Klipplaatdrif
,,
1100000,,Erasmus
,,
295000,,Kenilworth
,,
580000,,Kempton Park Ext 2
,,
2300000,,Thatchfield Estate
,,
700000,,Andeon
,,
750000,,Rothdene
,,
8250000,,Cullinan
,,
1716750,,Broadacres
,,
15000000,,Kyalami Glen Estate
,,
2799999,,Orange Farm
,,
900000,,Oaklands
,,
450000,,Six Fountains Residential Estate
,,
11900000,,Orange Grove
,,
806470,,Klopperpark
,,
480000,,Mantevrede
,,
8799000,,Blue Valley Golf Estate
,,
4299000,,Mindalore
,,
1400000,,Morningside
,,
1200000,,Little Falls
,,
4100000,,Rietondale
,,
2690000,,East Lynne
,,
7790000,,Weltevreden Park
,,
725000,,Petersfield
,,
630000,,Montana Park
,,
920000,,Verwoerdpark
,,
816681,,Naturena
,,
470000,,Radiokop
,,
5500000,,Eagle Canyon Golf Estate
,,
910000,,Morningside
,,
1270000,,Wildtuin Park
,,
890000,,Colbyn
,,
974999,,Roodepark Eco Estate
,,
1290000,,Riversdale
,,
830000,,Danville
,,
1750000,,Soshanguve South
,,
2895000,,Newlands
,,
707000,,Montana Tuine
,,
1085000,,The Reeds
,,
699000,,Dunnottar
,,
25840000,,Lotus Gardens
,,
799999,,Stretford
,,
5500000,,Sonneveld
,,
6850000,,Strubenvale
,,
830000,,Riverspray Lifestyle Estate
,,
1955000,,Lusthof
,,
1800000,,Witpoortjie
,,
2750000,,Krugersdorp West
,,
1850000,,The Reeds
,,
10500000,,De Deur
,,
650000,,Parkview
,,
3295000,,Noordwyk
,,
1730000,,Marais Steyn Park
,,
1884000,,Windmill Park
,,
2117000,,The Orchards
,,
699000,,Menlo Park
,,
3233999,,The Meadows
,,
800000,,Rooihuiskraal North
,,
790000,,Lady Selborne
,,
470000,,Tenacre AH
,,
1948475,,Florida Glen
,,
570000,,Selcourt
,,
550000,,Thornhill Estate
,,
1499999,,Equestria
,,
772000,,Soshanguve VV
,,
7450000,,Amandasig
,,
3150000,,Mulbarton
,,
1549000,,Lotus Gardens
,,
1065000,,Kensington
,,
1700000,,Soshanguve South
,,
1890000,,Ebony Park
,,
3950000,,Olievenhoutbosch
,,
2750000,,Hazeldene
,,
600000,,Etwatwa
,,
1250000,,Ridgeway
,,
1380000,,Chancliff AH
,,
3980000,,Roodepoort Central
,,
585000,,Kensington
,,
685000,,North Riding AH
,,
1790000,,Vanderbijlpark SE 1
,,
1725000,,Vanderbijlpark SE 3
,,
10900000,,Dalview
,,
4100000,,Helderkruin
,,
1740000,,Leachville
,,
1850000,,New Redruth
,,
295000,,Germiston North
,,
7415000,,Die Hoewes
,,
2812100,,Roodepoort West
,,
4199000,,Equestria
,,
3600000,,Vanderbijlpark CW 1
,,
1790000,,Soshanguve VV
,,
7850000,,Brooklyn
,,
3199995,,Olievenhoutbosch
,,
1500000,,Grootfontein Country Estates
,,
1995000,,Lufhereng
,,
3695000,,Erasmia
,,
4350000,,Mabopane  Unit B
,,
1500000,,Hatfield
,,
5000000,,Vanderbijlpark CE 2
,,
1095000,,Bedfordview
,,
16500000,,Rynfield
,,
1790000,,Noordwyk
,,
750000,,Horison
,,
2497000,,Country View
,,
2080000,,Chantelle
,,
2498000,,Drieziek
,,
799000,,Vanderbijlpark SW 5
,,
3850000,,Golf Park
,,
849000,,Bram Fischerville
,,
2750000,,Helikonpark
,,
8750000,,Roodekop
,,
1650000,,Lenasia South
,,
2149000,,Eldoraigne
,,
895000,,Wonderboom
,,
7600000,,Welverdiend
,,
820000,,Lenasia South
,,
1599000,,Farrarmere
,,
760000,,Noordheuwel
,,
1150000,,Annlin
,,
1599000,,Hyde Park
,,
8985000,,Bryanston
,,
810000,,Morningside
,,
4800000,,Ga-rankuwa
,,
599000,,Wierda Park
,,
4500000,,Bedfordview
,,
2300000,,Linden
,,
970000,,Kenleaf
,,
1795000,,Protea North
,,
6770000,,Alberton North
,,
1075000,,Brackenhurst
,,
1250000,,Homelake
,,
1330000,,Randhart
,,
5500000,,Soshanguve H
,,
450000,,Birch Acres
,,
2120000,,Magaliesberg Country Estate
,,
779000,,Northmead
,,
1750000,,Faerie Glen
,,
2150000,,Alberante
,,
1995000,,Roodeplaat
,,
2250000,,Parkhurst
,,
1636150,,Heidelberg Central
,,
900000,,Kibler Park
,,
2420000,,Sandhurst Ext 4
,,
3980000,,Buccleuch
,,
660000,,Beverley
,,
791320,,Klopperpark
,,
745000,,Randhart
,,
675000,,Lotus Gardens
,,
2800000,,Midstream Heights
,,
940000,,Baileys Muckleneuk
,,
2295000,,Rynfield
,,
4500000,,Vanderbijlpark CW 1
,,
1850000,,Sebokeng Zone 12
,,
880000,,Nkwe Country Estate
,,
1495000,,Kibler Park
,,
2200000,,Kosmosdal
,,
1479000,,Selcourt
,,
14900000,,Sunward Park
,,
750000,,Diepsloot Wes
,,
3985000,,Orange Farm
,,
549000,,Etwatwa
,,
1385000,,Randburg Central
,,
806470,,Springs Central
,,
3200000,,Paulshof
,,
1299000,,Edenvale Central
,,
699000,,Spaarwater AH
,,
923000,,Boardwalk Meander
,,
4200000,,Morningside
,,
1300000,,Emmarentia
,,
1700000,,Equestria
,,
600000,,Peacehaven
,,
2650000,,Meyersdal
,,
2950000,,Bryanston
,,
850000,,Parkrand
,,
1545000,,Toekomsrus
,,
2250000,,Blairgowrie
,,
1283000,,Vanderbijlpark CE 5
,,
810000,,Montana
,,
970000,,Hillshaven
,,
3350000,,Queenswood
,,
470000,,Carletonville Central
,,
2255000,,Eldoraigne
,,
2300000,,Lombardy Estate
,,
795000,,The Meadows
,,
3999999,,Ferndale
,,
945000,,Sonland Park
,,
2250000,,Andeon
,,
1800000,,Craigavon
,,
1649000,,Ivory Park
,,
1870000,,Tshepisong
,,
5595000,,Witkoppen
,,
6595000,,Six Fountains Residential Estate
,,
1750000,,Jackal Creek Golf Estate
,,
545000,,Montana Tuine
,,
3999000,,Brakpan Central
,,
2250000,,Franklin Roosevelt Park
,,
17900000,,Protea Glen
,,
815560,,Sundowner
,,
930000,,Ferndale
,,
2450000,,Melville
,,
1150000,,Pretoria West
,,
1450000,,Norkem Park
,,
1390000,,Emfuleni Golf Estate
,,
2900000,,Mooikloof Equestrian Estate
,,
1460000,,Willow Park Manor
,,
2999000,,Olievenhoutbosch
,,
1580000,,Birch Acres
,,
319900,,Brakpan Central
,,
2990000,,Soshanguve East
,,
1890000,,Yeoville
,,
2800000,,Laudium
,,
750000,,Alliance
,,
3500000,,Kempton Park Central
,,
1322000,,Morningside Ext 40
,,
6200000,,Soshanguve WW
,,
838000,,Mountain View
,,
7595000,,Soshanguve VV
,,
5740000,,Marlboro Gardens
,,
4200000,,Montana
,,
1695000,,Mountain View
,,
1550000,,Ridgeway
,,
3899000,,Crown Gardens
,,
1350009,,Raceview
,,
5999999,,Casseldale
,,
21000000,,Soshanguve YY
,,
2250000,,Summerset
,,
1950000,,Pomona
,,
3500000,,Meyersdal Nature Estate
,,
620000,,Toekomsrus
,,
3300000,,Swallow Hills Lifestyle Estate
,,
900000,,Leachville Ext 1
,,
470000,,Westdene
,,
2375000,,Mabopane
,,
5295000,,Rynfield
,,
1590000,,Witpoortjie
,,
3950000,,North Riding AH
,,
3900000,,Orange Farm
,,
968000,,Bronkhorstbaai
,,
7197820,,Crosby
,,
2275000,,Barbeque Downs
,,
9995000,,Roodekop
,,
1100000,,Bedford Gardens
,,
7500000,,Mabopane  Unit X
,,
1560000,,Observatory
,,
1300000,,Lochvaal
,,
480000,,Hyde Park
,,
905450,,Lufhereng
,,
1480000,,Valhalla
,,
979000,,Diepkloof Zone 4
,,
6900000,,Greenhills
,,
6500000,,Masada
,,
1375000,,Winterveldt
,,
2995000,,Sydenham
,,
12000000,,River Club
,,
1090000,,Tsakane
,,
7950000,,Wierda Park
,,
3750000,,Annlin
,,
750000,,Mayberry Park
,,
650000,,Fishers Hill
,,
1749000,,Brakpan North
,,
905450,,Brakpan Central
,,
2199000,,Eastleigh
,,
757500,,Eldoraigne
,,
480000,,Norwood
,,
1790000,,Mabopane
,,
1575000,,Soshanguve AA
,,
1400000,,Glen Marais
,,
945000,,Whiteridge
,,
2790000,,Bester
,,
5995000,,Six Fountains
,,
790000,,Alberante
,,
3249000,,Payneville
,,
18300000,,Montana Park
,,
2784660,,Protea Glen
,,
2495000,,Verwoerdpark
,,
3200000,,Alberante
,,
885000,,Faerie Glen
,,
290000,,Silverwoods Country Estate
,,
980000,,Esther Park
,,
2999000,,Vanderbijlpark CE7
,,
2585000,,Hermanstad
,,
1630000,,Waterfall Equestrian Estate
,,
16500000,,Centurion Golf Estate
,,
819000,,Lyttelton Manor
,,
1399000,,Regents Park
,,
1050000,,Jukskei Park
,,
950000,,Kempton Park Ext 4
,,
775000,,The Reeds
,,
1200000,,Hazeldean
,,
12900000,,Ga-rankuwa Unit 9
,,
3250000,,Langaville
,,
1650000,,Vanderbijlpark CE 3
,,
1150000,,Midstream Estate
,,
2650000,,Boksburg North
,,
1689000,,Vosloorus Ext 2
,,
1900000,,Daveyton
,,
850000,,Regents Park
,,
1600000,,Heatherview
,,
690000,,Moreleta Park
,,
740000,,Fochville
