Florida Glen,"{'address': 'Florida Glen, South Africa', 'bbox': {'northeast': [-26.162809371948242, 27.947715759277344], 'southwest': [-26.16899871826172, 27.93609046936035]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.16542816, 'lng': 27.94249916, 'neighborhood': 'Florida Glen', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.16899871826172, 27.93609046936035, -26.162809371948242, 27.947715759277344], 'name': 'Florida Glen, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.16542816, 27.94249916]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Florida Glen, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Florida Glen'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.16542816, 27.94249916], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Florida Hills,"{'address': 'Florida', 'bbox': {'northeast': [31.00391387939453, -80.03184509277344], 'southwest': [24.523685455322266, -87.6326675415039]}, 'confidence': 1, 'country': 'United States', 'lat': 28.59551239, 'lng': -82.48734283, 'ok': True, 'quality': 'AdminDivision1', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [24.523685455322266, -87.6326675415039, 31.00391387939453, -80.03184509277344], 'name': 'Florida', 'point': {'type': 'Point', 'coordinates': [28.59551239, -82.48734283]}, 'address': {'adminDistrict': 'FL', 'countryRegion': 'United States', 'formattedAddress': 'Florida'}, 'confidence': 'High', 'entityType': 'AdminDivision1', 'geocodePoints': [{'type': 'Point', 'coordinates': [28.59551239, -82.48734283], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'FL', 'status': 'OK'}"
Florida Lake,"{'address': 'Lake County', 'bbox': {'northeast': [29.08820343017578, -81.14190673828125], 'southwest': [28.53399658203125, -82.16529846191406]}, 'confidence': 1, 'country': 'United States', 'lat': 28.80516052, 'lng': -81.73231506, 'ok': True, 'quality': 'AdminDivision2', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [28.53399658203125, -82.16529846191406, 29.08820343017578, -81.14190673828125], 'name': 'Lake County', 'point': {'type': 'Point', 'coordinates': [28.80516052, -81.73231506]}, 'address': {'adminDistrict': 'FL', 'adminDistrict2': 'Lake County', 'countryRegion': 'United States', 'formattedAddress': 'Lake County'}, 'confidence': 'High', 'entityType': 'AdminDivision2', 'geocodePoints': [{'type': 'Point', 'coordinates': [28.80516052, -81.73231506], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'FL', 'status': 'OK'}"
Florida North,"{'address': 'Florida North, South Africa', 'bbox': {'northeast': [-26.164581298828125, 27.940717697143555], 'southwest': [-26.171707153320312, 27.924657821655273]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.16701889, 'lng': 27.93431473, 'neighborhood': 'Florida North', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.171707153320312, 27.924657821655273, -26.164581298828125, 27.940717697143555], 'name': 'Florida North, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.16701889, 27.93431473]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Florida North, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Florida North'}, 'confidence': 'Medium', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.16701889, 27.93431473], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Florida Park,"{'address': 'Park Lake, FL', 'bbox': {'northeast': [29.04598617553711, -81.24910736083984], 'southwest': [29.043020248413086, -81.25257873535156]}, 'city': 'DeLand', 'confidence': 9, 'country': 'United States', 'lat': 29.04458809, 'lng': -81.2507019, 'ok': True, 'quality': 'Lake', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [29.043020248413086, -81.25257873535156, 29.04598617553711, -81.24910736083984], 'name': 'Park Lake, FL', 'point': {'type': 'Point', 'coordinates': [29.04458809, -81.2507019]}, 'address': {'adminDistrict': 'FL', 'adminDistrict2': 'Volusia County', 'countryRegion': 'United States', 'formattedAddress': 'Park Lake, FL', 'locality': 'DeLand'}, 'confidence': 'High', 'entityType': 'Lake', 'geocodePoints': [{'type': 'Point', 'coordinates': [29.04458809, -81.2507019], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'FL', 'status': 'OK'}"
Florida View,"{'address': 'Florida View, South Africa', 'bbox': {'northeast': [-26.16341781616211, 27.935869216918945], 'southwest': [-26.16604995727539, 27.93267822265625]}, 'city': 'Johannesburg', 'confidence': 9, 'country': 'South Africa', 'lat': -26.16477013, 'lng': 27.93428421, 'neighborhood': 'Florida View', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.16604995727539, 27.93267822265625, -26.16341781616211, 27.935869216918945], 'name': 'Florida View, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.16477013, 27.93428421]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Florida View, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Florida View'}, 'confidence': 'Medium', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.16477013, 27.93428421], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Fochville,"{'address': 'Fochville, South Africa', 'bbox': {'northeast': [-26.46364402770996, 27.522493362426758], 'southwest': [-26.504074096679688, 27.47907066345215]}, 'city': 'Fochville', 'confidence': 6, 'country': 'South Africa', 'lat': -26.49302673, 'lng': 27.49391556, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.504074096679688, 27.47907066345215, -26.46364402770996, 27.522493362426758], 'name': 'Fochville, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.49302673, 27.49391556]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'West Rand', 'countryRegion': 'South Africa', 'formattedAddress': 'Fochville, South Africa', 'locality': 'Fochville'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.49302673, 27.49391556], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Fontainebleau,"{'address': 'Fontainebleau, Seine-et-Marne, France', 'bbox': {'northeast': [48.502281188964844, 2.8021769523620605], 'southwest': [48.34485626220703, 2.5613439083099365]}, 'city': 'Fontainebleau', 'confidence': 2, 'country': 'France', 'lat': 48.40587234, 'lng': 2.70202661, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [48.34485626220703, 2.5613439083099365, 48.502281188964844, 2.8021769523620605], 'name': 'Fontainebleau, Seine-et-Marne, France', 'point': {'type': 'Point', 'coordinates': [48.40587234, 2.70202661]}, 'address': {'adminDistrict': 'IdF', 'adminDistrict2': 'Seine-et-Marne', 'countryRegion': 'France', 'formattedAddress': 'Fontainebleau, Seine-et-Marne, France', 'locality': 'Fontainebleau'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [48.40587234, 2.70202661], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'IdF', 'status': 'OK'}"
Fordsburg,"{'address': 'Fordsburg, South Africa', 'bbox': {'northeast': [-26.200597763061523, 28.027542114257812], 'southwest': [-26.2100772857666, 28.01886749267578]}, 'city': 'Fordsburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.20473099, 'lng': 28.02359581, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.2100772857666, 28.01886749267578, -26.200597763061523, 28.027542114257812], 'name': 'Fordsburg, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.20473099, 28.02359581]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Fordsburg, South Africa', 'locality': 'Fordsburg'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.20473099, 28.02359581], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Forest Hill,"{'address': 'Forest Hill, London, Greater London, United Kingdom', 'bbox': {'northeast': [51.44844055175781, -0.03773599863052368], 'southwest': [51.431732177734375, -0.06059589982032776]}, 'city': 'London', 'confidence': 7, 'country': 'United Kingdom', 'lat': 51.439888, 'lng': -0.04920996, 'neighborhood': 'Forest Hill', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [51.431732177734375, -0.06059589982032776, 51.44844055175781, -0.03773599863052368], 'name': 'Forest Hill, London, Greater London, United Kingdom', 'point': {'type': 'Point', 'coordinates': [51.439888, -0.04920996]}, 'address': {'adminDistrict': 'England', 'adminDistrict2': 'Greater London', 'countryRegion': 'United Kingdom', 'formattedAddress': 'Forest Hill, London, Greater London, United Kingdom', 'locality': 'London', 'neighborhood': 'Forest Hill'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [51.439888, -0.04920996], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'England', 'status': 'OK'}"
Forest Town,"{'address': 'Forest Town, Nottinghamshire, United Kingdom', 'bbox': {'northeast': [53.164390563964844, -1.130298376083374], 'southwest': [53.14710998535156, -1.1795655488967896]}, 'city': 'Forest Town', 'confidence': 7, 'country': 'United Kingdom', 'lat': 53.15516663, 'lng': -1.15463483, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [53.14710998535156, -1.1795655488967896, 53.164390563964844, -1.130298376083374], 'name': 'Forest Town, Nottinghamshire, United Kingdom', 'point': {'type': 'Point', 'coordinates': [53.15516663, -1.15463483]}, 'address': {'adminDistrict': 'England', 'adminDistrict2': 'Nottinghamshire', 'countryRegion': 'United Kingdom', 'formattedAddress': 'Forest Town, Nottinghamshire, United Kingdom', 'locality': 'Forest Town'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [53.15516663, -1.15463483], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'England', 'status': 'OK'}"
Fourways,"{'address': 'Four Ways, South Africa', 'bbox': {'northeast': [-26.0209903717041, 28.01700210571289], 'southwest': [-26.038421630859375, 27.995779037475586]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.02663994, 'lng': 28.00478172, 'neighborhood': 'Four Ways', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.038421630859375, 27.995779037475586, -26.0209903717041, 28.01700210571289], 'name': 'Four Ways, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.02663994, 28.00478172]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Four Ways, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Four Ways'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.02663994, 28.00478172], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Fourways Gardens,"{'address': 'Fourways Gardens, South Africa', 'bbox': {'northeast': [-26.0010986328125, 28.003887176513672], 'southwest': [-26.010601043701172, 27.990243911743164]}, 'city': 'Johannesburg', 'confidence': 7, 'country': 'South Africa', 'lat': -26.0073452, 'lng': 27.99879456, 'neighborhood': 'Fourways Gardens', 'ok': True, 'quality': 'Neighborhood', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.010601043701172, 27.990243911743164, -26.0010986328125, 28.003887176513672], 'name': 'Fourways Gardens, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.0073452, 27.99879456]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Fourways Gardens, South Africa', 'locality': 'Johannesburg', 'neighborhood': 'Fourways Gardens'}, 'confidence': 'High', 'entityType': 'Neighborhood', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.0073452, 27.99879456], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Franklin Roosevelt Park,"{'address': 'Roosevelt Park, OH', 'bbox': {'northeast': [39.94544219970703, -82.96279907226562], 'southwest': [39.94317626953125, -82.96574401855469]}, 'city': 'Columbus', 'confidence': 9, 'country': 'United States', 'lat': 39.94430542, 'lng': -82.96427155, 'ok': True, 'quality': 'Park', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [39.94317626953125, -82.96574401855469, 39.94544219970703, -82.96279907226562], 'name': 'Roosevelt Park, OH', 'point': {'type': 'Point', 'coordinates': [39.94430542, -82.96427155]}, 'address': {'adminDistrict': 'OH', 'adminDistrict2': 'Franklin County', 'countryRegion': 'United States', 'formattedAddress': 'Roosevelt Park, OH', 'locality': 'Columbus'}, 'confidence': 'High', 'entityType': 'Park', 'geocodePoints': [{'type': 'Point', 'coordinates': [39.94430542, -82.96427155], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'OH', 'status': 'OK'}"
Franschhoek,"{'address': 'Franschhoek, South Africa', 'bbox': {'northeast': [-33.87118911743164, 19.198793411254883], 'southwest': [-33.934932708740234, 19.093732833862305]}, 'city': 'Franschhoek', 'confidence': 4, 'country': 'South Africa', 'lat': -33.91412354, 'lng': 19.12263489, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-33.934932708740234, 19.093732833862305, -33.87118911743164, 19.198793411254883], 'name': 'Franschhoek, South Africa', 'point': {'type': 'Point', 'coordinates': [-33.91412354, 19.12263489]}, 'address': {'adminDistrict': 'WC', 'countryRegion': 'South Africa', 'formattedAddress': 'Franschhoek, South Africa', 'locality': 'Franschhoek'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-33.91412354, 19.12263489], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'WC', 'status': 'OK'}"
Freeway Park,"{'address': 'Freeway Park, WA', 'bbox': {'northeast': [47.61154556274414, -122.32904815673828], 'southwest': [47.60845184326172, -122.3323974609375]}, 'city': 'Seattle', 'confidence': 9, 'country': 'United States', 'lat': 47.60993576, 'lng': -122.33071136, 'ok': True, 'quality': 'Park', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [47.60845184326172, -122.3323974609375, 47.61154556274414, -122.32904815673828], 'name': 'Freeway Park, WA', 'point': {'type': 'Point', 'coordinates': [47.60993576, -122.33071136]}, 'address': {'adminDistrict': 'WA', 'adminDistrict2': 'King County', 'countryRegion': 'United States', 'formattedAddress': 'Freeway Park, WA', 'locality': 'Seattle'}, 'confidence': 'High', 'entityType': 'Park', 'geocodePoints': [{'type': 'Point', 'coordinates': [47.60993576, -122.33071136], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'WA', 'status': 'OK'}"
Gallo Manor,"{'address': 'Gallo Manor, South Africa', 'bbox': {'northeast': [-26.063459396362305, 28.080326080322266], 'southwest': [-26.070920944213867, 28.069622039794922]}, 'city': 'Gallo Manor', 'confidence': 7, 'country': 'South Africa', 'lat': -26.06497383, 'lng': 28.07665253, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-26.070920944213867, 28.069622039794922, -26.063459396362305, 28.080326080322266], 'name': 'Gallo Manor, South Africa', 'point': {'type': 'Point', 'coordinates': [-26.06497383, 28.07665253]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Johannesburg', 'countryRegion': 'South Africa', 'formattedAddress': 'Gallo Manor, South Africa', 'locality': 'Gallo Manor'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-26.06497383, 28.07665253], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
Ga-rankuwa,"{'address': 'Ga-Rankuwa, South Africa', 'bbox': {'northeast': [-25.542743682861328, 28.046716690063477], 'southwest': [-25.622684478759766, 27.957616806030273]}, 'city': 'Ga-Rankuwa', 'confidence': 4, 'country': 'South Africa', 'lat': -25.61788559, 'lng': 27.99344444, 'ok': True, 'quality': 'PopulatedPlace', 'raw': {'__type': 'Location:http://schemas.microsoft.com/search/local/ws/rest/v1', 'bbox': [-25.622684478759766, 27.957616806030273, -25.542743682861328, 28.046716690063477], 'name': 'Ga-Rankuwa, South Africa', 'point': {'type': 'Point', 'coordinates': [-25.61788559, 27.99344444]}, 'address': {'adminDistrict': 'GT', 'adminDistrict2': 'City of Tshwane', 'countryRegion': 'South Africa', 'formattedAddress': 'Ga-Rankuwa, South Africa', 'locality': 'Ga-Rankuwa'}, 'confidence': 'High', 'entityType': 'PopulatedPlace', 'geocodePoints': [{'type': 'Point', 'coordinates': [-25.61788559, 27.99344444], 'calculationMethod': 'Rooftop', 'usageTypes': ['Display']}], 'matchCodes': ['Good']}, 'state': 'GT', 'status': 'OK'}"
